level_0,level_1,level_2,signal
20,0,3,7.422746986425668e-07
20,0,4,-1.4459706323494015e-07
20,0,5,-4.4289373113894797e-07
20,0,6,3.8781818725875663e-07
20,0,7,1.6090112934416908e-06
20,0,8,2.270180663976716e-06
20,0,9,1.683670623229099e-06
20,1,0,6.27952695402543e-06
20,1,1,7.656927596554942e-06
20,1,2,8.680665762061859e-06
20,1,3,9.494112014682768e-06
20,1,4,1.0339328736699426e-05
20,1,5,1.1047809112830966e-05
20,1,6,1.1361343227821858e-05
20,1,7,1.0639312835623513e-05
20,1,8,8.466745329059589e-06
20,1,9,4.625506040414884e-06
21,0,0,6.0821746043533014e-06
21,0,1,5.220184980796611e-06
21,0,2,3.626371889744838e-06
21,0,3,2.7503383944909215e-06
21,0,4,3.814125068393536e-06
21,0,5,6.612147361314256e-06
21,0,6,9.41923731654677e-06
21,0,7,1.0117221396067683e-05
21,0,8,7.970707638916858e-06
21,0,9,4.215784491926945e-06
21,1,0,7.76595855062393e-06
21,1,1,6.955026868991953e-06
21,1,2,5.991513988342343e-06
21,1,3,5.397080611533754e-06
21,1,4,5.59245244551379e-06
21,1,5,6.4177948890111565e-06
21,1,6,7.106236549978874e-06
21,1,7,6.780651266212034e-06
21,1,8,5.258278985049075e-06
21,1,9,3.2822358241684478e-06
22,0,0,5.168882202894533e-06
22,0,1,5.784129548162288e-06
22,0,2,6.109224432378625e-06
22,0,3,6.2418680520447785e-06
22,0,4,6.213379039581924e-06
22,0,5,6.261644832730587e-06
22,0,6,6.480598773285354e-06
22,0,7,6.792682062306359e-06
22,0,8,6.686431251683178e-06
22,0,9,5.754102034438989e-06
22,1,0,2.929416084949073e-06
22,1,1,3.683618033712625e-06
22,1,2,3.22535638846988e-06
22,1,3,1.7975970235527977e-06
22,1,4,5.782201328416327e-07
22,1,5,5.728340596627396e-07
22,1,6,1.7211830965605836e-06
22,1,7,2.8417113267629226e-06
22,1,8,2.7186936172648307e-06
22,1,9,1.0301616538328456e-06
23,0,0,3.7805563460466458e-06
23,0,1,2.6048025053360867e-06
23,0,2,7.243446469762262e-07
23,0,3,-1.0186850128685683e-06
23,0,4,-1.8048467878276e-06
23,0,5,-1.5804185985812891e-06
23,0,6,-8.332595040448027e-07
23,0,7,-4.4949211529863415e-07
23,0,8,-8.320413268230958e-07
23,0,9,-1.806551726620949e-06
23,1,0,2.5727426347219213e-06
23,1,1,1.356742834312967e-06
23,1,2,2.2651659374900902e-07
23,1,3,-2.9784790047409836e-07
23,1,4,7.564093606497507e-08
23,1,5,1.1517396331965773e-06
23,1,6,2.497568894723525e-06
23,1,7,3.498373605286681e-06
23,1,8,3.757672731413285e-06
23,1,9,3.1340995077235544e-06
24,0,0,5.545582544854208e-06
24,0,1,4.7865975633827596e-06
24,0,2,4.132755264173339e-06
24,0,3,3.7540303869773497e-06
24,0,4,3.750024244655284e-06
24,0,5,4.017336383021792e-06
24,0,6,4.435564617481113e-06
24,0,7,4.752018574306086e-06
24,0,8,4.739532667056212e-06
24,0,9,4.116423649469183e-06
24,1,0,4.689111007634341e-06
24,1,1,3.102682649873124e-06
24,1,2,1.4494247113792645e-06
24,1,3,3.566084725140837e-08
24,1,4,-1.002250898109995e-06
24,1,5,-1.4587311160538322e-06
24,1,6,-1.1909518612015336e-06
24,1,7,-2.3011857935695184e-07
24,1,8,1.0771658868618812e-06
24,1,9,2.322815851636746e-06
25,0,0,3.429619442786938e-06
25,0,1,2.6606334755268274e-06
25,0,2,2.3531971588043067e-06
25,0,3,3.353988408845676e-06
25,0,4,5.4029224779892325e-06
25,0,5,7.4851014893610236e-06
25,0,6,8.427161208665536e-06
25,0,7,8.022974481217181e-06
25,0,8,6.8221045801450234e-06
25,0,9,5.708645124769137e-06
25,1,0,8.124331664575082e-07
25,1,1,4.3035352705456906e-07
25,1,2,-1.1372004734147524e-07
25,1,3,1.462364615653661e-07
25,1,4,1.7585171270289213e-06
25,1,5,3.956598870740813e-06
25,1,6,5.270907137272426e-06
25,1,7,4.665678785788696e-06
25,1,8,2.638399240120209e-06
25,1,9,6.822589158929349e-07
26,0,0,-3.6998463298171204e-06
26,0,1,-3.73853296082609e-06
26,0,2,-2.5208679665428464e-06
26,0,3,-1.4463367949217915e-06
26,0,4,-1.6131072938416305e-06
26,0,5,-2.923092004395529e-06
26,0,6,-4.283941298297662e-06
26,0,7,-4.7062044151120535e-06
26,0,8,-4.1873162159435995e-06
26,0,9,-3.5723489950481645e-06
26,1,0,-2.189379516376715e-06
26,1,1,-3.308781428323595e-06
26,1,2,-3.28186147614362e-06
26,1,3,-2.1504957069134627e-06
26,1,4,-6.49695230681215e-07
26,1,5,3.609257927686559e-07
26,1,6,4.5920629192881804e-07
26,1,7,-1.8982541688283125e-07
26,1,8,-1.1301003892327249e-06
26,1,9,-1.957120941429338e-06
27,0,0,-2.5320539784708415e-07
27,0,1,5.81375306433304e-07
27,0,2,7.276292416658883e-07
27,0,3,5.27825849210693e-07
27,0,4,4.821932251618397e-07
27,0,5,7.597309490369586e-07
27,0,6,1.1036036249437907e-06
27,0,7,1.206486667585593e-06
27,0,8,1.0208560677035217e-06
27,0,9,7.635040788129578e-07
27,1,0,1.998191903784005e-06
27,1,1,9.748436386615485e-07
27,1,2,-1.022950088336087e-06
27,1,3,-1.9647350492870997e-06
27,1,4,-7.278072752564132e-07
27,1,5,1.6900148945653233e-06
27,1,6,3.146050995878703e-06
27,1,7,2.398535834161167e-06
27,1,8,3.108895317324041e-07
27,1,9,-1.1296977559222503e-06
28,0,0,4.58489637377983e-06
28,0,1,2.6268984975459756e-06
28,0,2,7.790873612653442e-07
28,0,3,-4.3530504365847967e-07
28,0,4,-1.1409291971112759e-06
28,0,5,-1.6839150954085785e-06
28,0,6,-2.2190956191094866e-06
28,0,7,-2.5009482132877883e-06
28,0,8,-2.336607065702055e-06
28,0,9,-1.8453051145420236e-06
28,1,0,2.9342162161576178e-06
28,1,1,6.934360602474555e-07
28,1,2,-1.6945145287199244e-06
28,1,3,-3.3745688190619464e-06
28,1,4,-3.991691906230589e-06
28,1,5,-3.928419086481169e-06
28,1,6,-3.7837861436797095e-06
28,1,7,-3.842101853432719e-06
28,1,8,-3.871192223801347e-06
28,1,9,-3.553956465319081e-06
29,0,0,5.375959142911336e-07
29,0,1,-4.7594417792231006e-07
29,0,2,-1.5571249837302597e-06
29,0,3,-2.931157403531035e-06
29,0,4,-4.51037164921029e-06
29,0,5,-6.0690294953337596e-06
29,0,6,-7.289875174535439e-06
29,0,7,-8.175896922652003e-06
29,0,8,-8.806603131495088e-06
29,0,9,-9.31453482972696e-06
29,1,0,3.368328912244306e-07
29,1,1,5.062404473339878e-07
29,1,2,-5.24632476840978e-07
29,1,3,-2.2937738663869736e-06
29,1,4,-3.3701392160004253e-06
29,1,5,-2.6809284863014288e-06
29,1,6,-5.340291488660418e-07
29,1,7,1.4563188632203745e-06
29,1,8,1.8105749674436627e-06
29,1,9,4.910087300638105e-07
30,0,0,2.3220680650818054e-06
30,0,1,8.056723465416649e-07
30,0,2,-5.960490032208934e-07
30,0,3,-1.4647101343123818e-06
30,0,4,-1.5606520042362918e-06
30,0,5,-1.2423325828007153e-06
30,0,6,-1.246991833277856e-06
30,0,7,-2.256233198719314e-06
30,0,8,-4.1011830646255315e-06
30,0,9,-5.812788818035852e-06
30,1,0,7.245147679627278e-06
30,1,1,5.825191051771916e-06
30,1,2,4.669765327443596e-06
30,1,3,4.4075529078448615e-06
30,1,4,5.2942153040389005e-06
30,1,5,6.6679641433874375e-06
30,1,6,7.361969001629858e-06
30,1,7,6.3618958886157095e-06
30,1,8,3.7928039656811045e-06
30,1,9,8.424404893981271e-07
31,0,0,3.6363319482713102e-06
31,0,1,4.08945276558515e-06
31,0,2,4.385325948395966e-06
31,0,3,4.0693871293777536e-06
31,0,4,3.2107477205544363e-06
31,0,5,2.091760901995631e-06
31,0,6,1.055976024236871e-06
31,0,7,2.1597107073691402e-07
31,0,8,-4.0176951786869875e-07
31,0,9,-8.821447540440744e-07
31,1,0,1.9896000891072684e-06
31,1,1,1.1197012266576936e-06
31,1,2,1.1347851965113663e-06
31,1,3,1.2543852977176797e-06
31,1,4,5.495533596366678e-07
31,1,5,-1.2873587557733895e-06
31,1,6,-3.789490494534231e-06
31,1,7,-5.9213941285780674e-06
31,1,8,-6.8228314483215115e-06
31,1,9,-6.203760223472642e-06
32,0,0,-4.44976401277466e-06
32,0,1,-5.3978449508925136e-06
32,0,2,-7.714246136302069e-06
32,0,3,-1.0916598129240393e-05
32,0,4,-1.3907817108579977e-05
32,0,5,-1.565316511592887e-05
32,0,6,-1.5971617778340243e-05
32,0,7,-1.538814999741539e-05
32,0,8,-1.4607701668258033e-05
32,0,9,-1.3793392487051223e-05
32,1,0,-1.102432286699923e-06
32,1,1,1.594591982325978e-06
32,1,2,2.645572606838924e-06
32,1,3,1.3383315689927477e-06
32,1,4,-1.745401667537099e-06
32,1,5,-4.9814237005336005e-06
32,1,6,-6.897215019311233e-06
32,1,7,-6.9228867809438955e-06
32,1,8,-5.728816262363511e-06
32,1,9,-4.450624030977472e-06
33,0,0,4.762803726438301e-06
33,0,1,5.318752016266837e-06
33,0,2,5.975523252257491e-06
33,0,3,6.228565418540542e-06
33,0,4,6.0475115779649315e-06
33,0,5,5.639368912302797e-06
33,0,6,5.252100969346812e-06
33,0,7,4.693984807914827e-06
33,0,8,3.6964015276333537e-06
33,0,9,2.106826136258168e-06
33,1,0,-3.53140754474096e-06
33,1,1,-3.1675416284060714e-06
33,1,2,-2.4373701671119054e-06
33,1,3,-1.9116580290943645e-06
33,1,4,-1.6939661034065832e-06
33,1,5,-1.8570506930936227e-06
33,1,6,-2.265505133544171e-06
33,1,7,-3.031425012219976e-06
33,1,8,-3.903263917846812e-06
33,1,9,-4.571971362481397e-06
34,0,0,-2.4110564841091662e-06
34,0,1,-9.43325463099831e-07
34,0,2,-2.1550813792681336e-07
34,0,3,2.3688158206011193e-07
34,0,4,5.650785253767448e-07
34,0,5,5.651571511948847e-07
34,0,6,1.2396910918242598e-07
34,0,7,-7.697494880736262e-07
34,0,8,-1.9595842169163255e-06
34,0,9,-3.339867593895533e-06
34,1,0,7.070076495289078e-06
34,1,1,7.0886665672703305e-06
34,1,2,6.3318185345820105e-06
34,1,3,5.209196465646049e-06
34,1,4,4.1440344538349195e-06
34,1,5,3.4342036599500643e-06
34,1,6,3.4402208769866575e-06
34,1,7,4.131399753249618e-06
34,1,8,5.038511956218807e-06
34,1,9,5.233616762550424e-06
35,0,0,2.1218535355405473e-06
35,0,1,4.255190681048628e-08
35,0,2,-1.7649332484476562e-06
35,0,3,-2.9357612657800126e-06
35,0,4,-3.5868645307047587e-06
35,0,5,-4.0416540889222775e-06
35,0,6,-4.585612328019735e-06
35,0,7,-5.367612982757209e-06
35,0,8,-6.407845016825496e-06
35,0,9,-7.5532990410949875e-06
35,1,0,-2.8922341219971378e-08
35,1,1,-1.1572729080951458e-06
35,1,2,-2.795113910720052e-06
35,1,3,-3.982781404605602e-06
35,1,4,-4.206730653934823e-06
35,1,5,-3.911468651572706e-06
35,1,6,-3.795594295467723e-06
35,1,7,-4.282038999151087e-06
35,1,8,-4.949590657901437e-06
35,1,9,-5.1807936732822075e-06
36,0,0,6.350061543379895e-06
36,0,1,6.920762201288895e-06
36,0,2,6.352346194104792e-06
36,0,3,4.923848683276752e-06
36,0,4,3.3920911442474066e-06
36,0,5,2.2912381951206462e-06
36,0,6,1.6653528539656152e-06
36,0,7,1.1806592914071385e-06
36,0,8,5.902051358770412e-07
36,0,9,-1.381159584187952e-07
36,1,0,8.039242067493378e-06
36,1,1,9.934374395711336e-06
36,1,2,1.0985496355703044e-05
36,1,3,1.0932782769598553e-05
36,1,4,1.0041233476400127e-05
36,1,5,8.838490743810171e-06
36,1,6,7.999172640719228e-06
36,1,7,7.775878591382928e-06
36,1,8,7.962829231894823e-06
36,1,9,7.875231066489308e-06
37,0,0,-3.0782321577442007e-07
37,0,1,-6.015533561875145e-07
37,0,2,1.3160496533256784e-08
37,0,3,7.552843384242609e-07
37,0,4,1.1000353133776828e-06
37,0,5,1.2136702206451197e-06
37,0,6,1.7678787380327092e-06
37,0,7,3.048930057005845e-06
37,0,8,4.548694118535244e-06
37,0,9,5.2263389858383895e-06
37,1,0,3.941389572515369e-06
37,1,1,4.177643193949284e-06
37,1,2,3.6645521140963146e-06
37,1,3,2.8025706759920625e-06
37,1,4,2.256459299105544e-06
37,1,5,2.2799233532662253e-06
37,1,6,2.7397602433559142e-06
37,1,7,3.1333730033449524e-06
37,1,8,3.1142161342571093e-06
37,1,9,2.489291037622519e-06
38,0,0,-7.923410639538959e-07
38,0,1,5.755625892834517e-08
38,0,2,9.032146543161331e-07
38,0,3,7.331319575420219e-07
38,0,4,-5.93736294584028e-07
38,0,5,-2.1403004530536074e-06
38,0,6,-2.540833194533671e-06
38,0,7,-1.1991236712187328e-06
38,0,8,1.232541417442879e-06
38,0,9,3.2997708822799226e-06
38,1,0,-2.7115488996296485e-07
38,1,1,9.564407406927102e-07
38,1,2,2.2579018031987858e-07
38,1,3,-2.33822214641753e-06
38,1,4,-5.249328101858728e-06
38,1,5,-6.8708862386962196e-06
38,1,6,-6.38736101304905e-06
38,1,7,-4.44834447342298e-06
38,1,8,-2.362383601125923e-06
38,1,9,-1.2460114889242067e-06
39,0,0,-1.8264323716032482e-06
39,0,1,-1.9839182937216873e-06
39,0,2,-2.214110860473731e-06
39,0,3,-1.9637149600143907e-06
39,0,4,-7.266696792664842e-07
39,0,5,1.3812945532037062e-06
39,0,6,3.2866748859750083e-06
39,0,7,3.885379613764652e-06
39,0,8,2.893939060790487e-06
39,0,9,1.3380656327379866e-06
39,1,0,-2.2455842888954543e-06
39,1,1,-3.1452811995516517e-06
39,1,2,-3.6974539949179283e-06
39,1,3,-3.7904614710923123e-06
39,1,4,-3.564120614459672e-06
39,1,5,-3.2905122260779094e-06
39,1,6,-3.048094049463518e-06
39,1,7,-2.645751231601014e-06
39,1,8,-1.8559940421333576e-06
39,1,9,-7.826048320768654e-07
